Bank_Number,Branch_Number,National_Clearing_Code,BIC,Bank_Name,Branch_Information,City,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Post_Code,Location,Country_Name,POB_Number,POB_Location1,POB_Location2,POB_Location3,POB_Post_Code,POB_Country,STD,Phone,Fax,Retail,BIC_Plus_Indicator,Latest_Status
12,3113,123113,,ASB Bank,Institutional Banking Branch,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,377-9417,,Y,A
12,3114,123114,,ASB Bank,Waiheke,Waiheke Island,120 Ocean View Road,Oneroa,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),448-4220,372-5544,R,Y,A
12,3115,123115,,ASB Bank,Walton Street,Whangarei,Cnr Walton and Robert Streets,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),430 4067,438-9121,R,Y,A
12,3116,123116,,ASB Bank,Consumer Finance,Auckland,360 Dominion Road,Mt Eden,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),631-6333,623-8736,,Y,A
12,3117,123117,,ASB Bank,Cavendish Drive,,,,,,,,,PO Box 76003,Manukau City,Auckland,,,New Zealand,(09),306-3117,262-0934,R,Y,A
12,3118,123118,,ASB Bank,Central Park Service Centre,,,,,,,,,PO Box 21-104,Henderson,Auckland,,,New Zealand,(09),836-3542,837-3905,R,Y,A
12,3119,123119,,ASB Bank,Wairau Park,Auckland,8-12 Link Drive,Glenfield,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),306-3119,443 1244,R,Y,A
12,3120,123120,,ASB Bank,Managed Funds,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,309-7490,,Y,A
12,3121,123121,,ASB Bank,ASB Bank International,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377 8930,307 8010,,Y,A
12,3122,123122,,ASB Bank,Hamilton,Hamilton,Cnr Bryce Street and Barton Street,,,,3204,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(07),838-5719,838-0005,R,Y,A
12,3123,123123,,ASB Bank,Waikato Commercial Banking,Hamilton,Cnr Bryce Street and Barton Street,Level 2,,,3204,,New Zealand,PO Box 19-281,Hamilton,,,,New Zealand,(07),838-2020,838-1122,,Y,A
12,3124,123124,,ASB Bank,Electronic Banking Cards Branch,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,377-9201,,Y,A
12,3125,123125,,ASB Bank,Digital 4,,,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,,,,,Y,A
12,3126,123126,,ASB Bank,Digital 5,,,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,,,,,Y,A
12,3127,123127,,ASB Bank,Subsidiaries Branch,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3128,123128,,ASB Bank,Nelson Commercial Centre,Nelson,Cnr Trafalgar and Hardy Streets,,,,,,New Zealand,PO Box 120,Nelson,,,,New Zealand,(03),546-6828,546-8925,,Y,A
12,3129,123129,,ASB Bank,International Trade Services,Auckland,12 Jellicoe Street,ASB North Wharf,Aucland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3130,123130,,ASB Bank,Business Serv & Sup Desk,Auckland,360 Dominion Road,Mt Eden,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),623-8700,623-8705,,Y,A
12,3131,123131,,ASB Bank,Collections & Credit Solutions,Auckland,360 Dominion Road,Mount Eden,,,1024,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3132,123132,,ASB Bank,Meadowlands,,,,,,,,,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),306-3132,537-6020,R,Y,A
12,3134,123134,,ASB Bank,Te Awamutu,Te Awamutu,168 George Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(07),870-3364,870-2118,R,Y,A
12,3135,123135,,ASB Bank,New Plymouth,New Plymouth,Cnr Devon and Currie Streets,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(06),757-3032,759-0131,R,Y,A
12,3136,123136,,ASB Bank,Albany,Auckland,219 Don McKinnon Drive,Westfield Albany,Albany,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),337-2135,09-4417428,R,Y,A
12,3137,123137,,ASB Bank,Two Double Seven Newmarket Branch,Auckland,277 Broadway,Shop T-21,Newmarket,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),523-0270,523-0276,,Y,A
12,3138,123138,,ASB Bank,Lynmall Shopping Centre,Auckland,Lynmall Shopping Ctre,Shop N604,New Lynn,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),306-3138,827-7395,,Y,A
12,3139,123139,,ASB Bank,Helensville,Auckland,40 Commercial Road,Helensville,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),306-3139,420-9124,,Y,A
12,3140,123140,,ASB Bank,Lambton Quay,Wellington Central,180A,Lambton Quay,Wellington Central,,6011,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(04),499-0864,495-2102,R,Y,A
12,3141,123141,,ASB Bank,Willis Street,Wellington,54-56 Willis Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(04),495-2050,495-2052,R,Y,A
12,3142,123142,,ASB Bank,Queensgate,Lower Hutt,"Shop 143, Queensgate Shopping Centre",Cnr Bunny Street & Knights Road,Lower Hutt,,5010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(04),560-9152,570-6062,R,Y,A
12,3143,123143,,ASB Bank,Palmerston North,Palmerston North,The Plaza,Church Street,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(06),355-0371,355-0342,R,Y,A
12,3144,123144,,ASB Bank,Napier,Napier,Cnr Hastings and Emerson Streets,,,,4110,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(06),834-1286,834-1242,R,Y,A
12,3145,123145,,ASB Bank,Hastings,Hastings,Cnr Market and Queen Streets,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(06),873-7870,878-8266,R,Y,A
12,3146,123146,,ASB Bank,Tauranga Branch,Tauranga,2 Springs Street,,,,3110,,New Zealand,PO Box 13-137,Tauranga,,,,New Zealand,(07),579-0125,571-8203,R,Y,A
12,3147,123147,,ASB Bank,Riccarton,Christchurch,129 Riccarton Rd,Shop S001 Westfield Shoppingtown Ri,Christchurch,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),341-3064,348-3663,R,Y,A
12,3148,123148,,ASB Bank,Cashel Mall,Christchurch,150 Cashel Street,,,,8011,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),379-9671,379-4517,R,Y,A
12,3149,123149,,ASB Bank,Northlands Branch - Papanui,Christchurch,Northlands Shopping Centre,Papanui,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),343-2921,352-1571,R,Y,A
12,3150,123150,,ASB Bank,Dunedin,Dunedin,392 George Street,Dunedin,,,9016,,New Zealand,,Dunedin,,,,,(03),471-7135,477-2832,R,Y,A
12,3151,123151,,ASB Bank,Armagh Street,Christchurch,143 Armagh Street,,,,,,New Zealand,PO Box 13-650,Christchurch,,,,New Zealand,(03),379-9642,365-2080,R,Y,A
12,3152,123152,,ASB Bank,Anglesea Clinic,Hamilton,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(07),834-0345,838-2083,R,Y,A
12,3153,123153,,ASB Bank,Lincoln (Christchurch),Christchurch,28 Gerald Street,Lincoln,Christchurch,,7608,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),353-6055,325-2138,R,Y,A
12,3154,123154,,ASB Bank,Invercargill,Invercargill,Corner Don and Deveron Street,,,,9810,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),211-3190,09 336 4727,R,Y,A
12,3155,123155,,ASB Bank,Rotorua,Rotorua,1166 Amohau Street,Shop G4,,,3010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(07),350-0214,349-1282,R,Y,A
12,3157,123157,,ASB Bank,Paraparaumu,Paraparaumu,Coastlands Shopping Centre,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(04),296-6029,298-4329,R,Y,A
12,3158,123158,,ASB Bank,Richmond,Nelson,221 Queen Street,Richmond,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),543-9191,544-0040,R,Y,A
12,3159,123159,,ASB Bank,Timaru,Timaru,242 Stafford Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),687-9043,684-6571,R,Y,A
12,3161,123161,,ASB Bank,Reefton,,,,,,,,,C/- Greymouth (12-3168),,,,,New Zealand,,,,R,Y,A
12,3162,123162,,ASB Bank,Taupo,Taupo,34 Heuheu Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(07),376-0063,378-8003,R,Y,A
12,3163,123163,,ASB Bank,Wanganui,Wanganui,113 Victoria Avenue,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(06),349-0062,348-8266,R,Y,A
12,3164,123164,,ASB Bank,Murchison,,,,,,,,,Fairfax Street,Murchison,,,,New Zealand,(03),523-9485,523-9498,R,Y,A
12,3165,123165,,ASB Bank,Nelson Branch,Nelson,Cnr Hardy and Trafalgar Streets,,,,7010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),548-7426,546-6577,R,Y,A
12,3166,123166,,ASB Bank,Hokitika,Hokitika,99 Revell Street,,,,,,New Zealand,PO Box 52,Hokitika,,,,New Zealand,(03),756-9004,755-8277,R,Y,A
12,3167,123167,,ASB Bank,Blenheim,Blenheim,Cnr Market and Charles Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),520-9016,577-9467,R,Y,A
12,3168,123168,,ASB Bank,Greymouth,Greymouth,44 Mackay Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),769-9024,768-4456,R,Y,A
12,3169,123169,,ASB Bank,High Street,,,,,,,,,C/- Greymouth (12-3168),,,,,New Zealand,,,,R,Y,A
12,3170,123170,,ASB Bank,Gisborne,Gisborne,170 Gladstone Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(06),869-0065,867-6783,R,Y,A
12,3171,123171,,ASB Bank,Chartwell,Hamilton,Cnr Comries and Hukanui Roads,Chartwell,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(07),853-5260,855-0719,R,Y,A
12,3172,123172,,ASB Bank,Stoke Personal Banking Centre,,,,,,,,,"Stoke Central Mall, 530 Main Road",Stoke,,,,New Zealand,(03),546-7302,547-1092,R,Y,A
12,3173,123173,,ASB Bank,Caravan Branch,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3174,123174,,ASB Bank,Wellington,Wellington,342-352 Lambton Quay,Ncr House,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(04),494-1850,494-1860,,Y,A
12,3175,123175,,ASB Bank,Northland Rural,Whangarei,Cnr Walton And Roberts Streets,Level 1,Whangarei,,,,New Zealand,PO Box 1886,Whangarei 0115,,,,New Zealand,(09),430 2955,438 5166,,Y,A
12,3176,123176,,ASB Bank,North Waikato Rural,Hamilton,Cnr Bryce Street and Barton Street,Level 1,,,3204,,New Zealand,PO Box 19 281,Hamilton,,,,New Zealand,(07),834-7491,838-1122,,Y,A
12,3177,123177,,ASB Bank,Training Centre Greenlane,Auckland,323 Great South Road,Greenlane,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),571-0400,525-1477,,Y,A
12,3178,123178,,ASB Bank,Westport,Westport,144 Palmerston Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),788-9002,789-7410,R,Y,A
12,3179,123179,,ASB Bank,Bay Of Plenty Rural,Bay of Plenty,34 Gravatt Road,Papamoa,,,3118,,New Zealand,PO Box 11 514,Papamoa,Bay of Plenty,,3118,New Zealand,(07),578-7437,577-6875,,Y,A
12,3180,123180,,ASB Bank,Rotorua Rural,Rotorua,1174 Whakaue Street,Level 1,,,,,New Zealand,PO Box 2059,Rotorua,,,,New Zealand,(07),349-0617,349-4085,,Y,A
12,3181,123181,,ASB Bank,Canterbury Rural,Christchurch,143 Armagh Street,Level 2,,,,,New Zealand,PO Box 13 650,Christchurch,,,,New Zealand,(03),365-1793,365-8273,,Y,A
12,3182,123182,,ASB Bank,Nelson Westland Rural,Nelson,Cnr Trafalgar And Hardy Streets,Level 1,,,,,New Zealand,PO Box 858,Nelson,,,,New Zealand,(03),545-7900,546-8925,,Y,A
12,3183,123183,,ASB Bank,Hawkes Bay & Wairarapa Rural,Napier,173 Marine Parade,Level 2,,,4140,,New Zealand,PO Box 114,Napier,,,4140,New Zealand,,,,,Y,A
12,3184,123184,,ASB Bank,Southland Rural,Invercargill,63 Esk Street,,,,,,New Zealand,PO Box 1335,Invercargill,,,,New Zealand,(03),218-7562,214-2435,,Y,A
12,3185,123185,,ASB Bank,Otago Rural,Dunedin,290 George Street,,,,,,New Zealand,PO Box 5875,Dunedin,,,,New Zealand,(03),477-2467,474-0314,,Y,A
12,3186,123186,,ASB Bank,Manawatu & Wanganui Rural,Palmerston North,138 The Square,Level 1,,,,,New Zealand,PO Box 2050,Palmerston North 533,,,,New Zealand,(06),355 0762,355 0173,,Y,A
12,3187,123187,,ASB Bank,Taranaki Rural,New Plymouth,154 Devon Street East,Level 1,,,,,New Zealand,PO Box 8034,New Plymouth,,,,New Zealand,(06),759-0493,759-7040,,Y,A
12,3188,123188,,ASB Bank,International Banking,Auckland,300 Queen Street,Ground Floor,Auckland Central,,1140,,New Zealand,PO Box 35,Auckland,,,1140,New Zealand,(09),302-1988,307-2930,,Y,A
12,3189,123189,,ASB Bank,Te Awamutu Rural,Te Awamutu,17/168 George Street,Te Awamutu,,,3800,,New Zealand,PO Box 61,Te Awamutu 20400,,,,New Zealand,(07),870 2129,870 2119,,Y,A
12,3190,123190,,ASB Bank,Matamata Rural,Matamata,ASB Rural Centre,Hetana Street,,,3400,,New Zealand,PO Box 171,Matamata,,,,New Zealand,(07),881-9251,888-4494,,Y,A
12,3191,123191,,ASB Bank,Canterbury Business Banking,Christchurch,166 Cashel Street,Level 2 ASB House,,,8011,,New Zealand,PO Box 13 650,Christchurch,,,,New Zealand,(03),364-9788,365-5125,,Y,A
12,3192,123192,,ASB Bank,Wellington Commercial Banking,Wellington,Cnr Jervois Quay And Hunter Streets,Level 15,,,,,New Zealand,PO Box 11 966,Wellington,,,,New Zealand,(04),499-4422,499-7766,,Y,A
12,3193,123193,,ASB Bank,Nelson Regional Office,Nelson,Cnr Trafalgar And Hardy Streets,,,,7010,,New Zealand,PO Box 858,Nelson,,,,New Zealand,(03),546-6828,546-8925,,Y,A
12,3194,123194,,ASB Bank,Commercial Banking Tauranga,Tauranga,95 Devonport Road,Level 2,,,,,New Zealand,PO Box 13137,Tauranga 3030,,,,New Zealand,(07),571 8302,577 6875,,Y,A
12,3195,123195,,ASB Bank,Southland Business Banking,Invercargill,46 Deveron Street,,,,9810,,New Zealand,PO Box 1335,Invercargill,,,,New Zealand,(03),,214-4090,,Y,A
12,3196,123196,,ASB Bank,Dunedin Commercial Banking,Dunedin,248 Cumberland Street,Level 1 ASB House,,,9016,,New Zealand,PO Box 5875,Dunedin,,,,New Zealand,(03),471-7135,477-2832,,Y,A
12,3197,123197,,ASB Bank,Napier Commercial Banking,Napier,173 Marine Parade,Level 2,,,4140,,New Zealand,PO Box 114,Napier,,,4140,New Zealand,(06),834-3128,834-1242,,Y,A
12,3198,123198,,ASB Bank,Private Banking,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3199,123199,,ASB Bank,Home Loan Line,Auckland,360 Dominion Rd,Mt Eden,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),0800100600,623-8737,,Y,A
12,3200,123200,,ASB Bank,Self Service Terminals,Auckland,360 Dominion Rd,Mt Eden,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,623-8708,,Y,A
12,3201,123201,,ASB Bank,Mobile Banking Administration,Auckland,360 Dominion Rd,Mt Eden,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,623-8747,,Y,A
12,3205,123205,,ASB Bank,Federal Street,Auckland,Federal Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),306-3205,302-0455,,Y,A
12,3207,123207,,ASB Bank,Personal Credit Unit,Auckland,360 Dominion Rd,Mt Eden,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,623-8717,,Y,A
12,3208,123208,,ASB Bank,H/O Personal Banking,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,373-4733,,Y,A
12,3209,123209,,ASB Bank,Business Centre,Auckland,19 Hargreaves Street,Ponsonby,,,,,New Zealand,PO Box 90 441,Auckland,,,,New Zealand,(09),374-7300,379-2100,,Y,A
12,3210,123210,,ASB Bank,Electronic Banking,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,377-9201,,Y,A
12,3211,123211,,ASB Bank,Palmerston North Commercial Banking,Palmerston North,138 The Square,Level 2,,,,,New Zealand,PO Box 2050,Palmerston North 533,,,,New Zealand,(06),355 0931,355 0173,,Y,A
12,3212,123212,,ASB Bank,Taranaki Commercial Banking,New Plymouth,154 Devon Street East,Level 1,,,,,New Zealand,PO Box 8034,New Plymouth,,,,New Zealand,(06),759-0426,759-7040,,Y,A
12,3213,123213,,ASB Bank,Mid Canterbury Rural,Ashburton,228 Havelock Street,,,,,,New Zealand,PO Box 394,Ashburton,,,,New Zealand,(03),307-8620,308-8538,R,Y,A
12,3214,123214,,ASB Bank,South Taranaki Rural,Hawera,81A Regent Street,,,,,,New Zealand,PO Box 695,Hawera,,,,New Zealand,(06),278-0007,278-4129,,Y,A
12,3215,123215,,ASB Bank,Payments Operations,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),374-8177,374-8182,,Y,A
12,3216,123216,,ASB Bank,125 Queen Street,Auckland,125 Queen Street,Auckland Central,,,2104,,New Zealand,,,,,,New Zealand,(09),0800803804,3372102,,Y,A
12,3217,123217,,ASB Bank,Bayfair,Mt Maunganui,Cnr Maunganui and Girven Roads,Bayfair Shopping Centre,,,3116,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(07),575-9578,572-9273,,Y,A
12,3218,123218,,ASB Bank,Aafs Alliance,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3219,123219,,ASB Bank,ASB Tertiary Centre,,,,,,,,,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3220,123220,,ASB Bank,Bankdirect,Auckland,33 Corinthian  Drive,Albany,,,0632,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),308-0308,308-1027,,Y,A
12,3221,123221,,ASB Bank,Property Finance,Auckland,19 Hargreaves St,Level 2,Ponsonby,,,,New Zealand,,,,,,New Zealand,(09),374-7300,374-7277,,Y,A
12,3222,123222,,ASB Bank,Professional Trust Funds,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3223,123223,,ASB Bank,Johnsonville,Wellington,34 Johnsonville Rd,"Shop 47, Westfield Shoppingtown",Johnsonville,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(04),494-9140,478-5384,,Y,A
12,3224,123224,,ASB Bank,Whangarei South Rural,Whangarei,Cnr Walton And Roberts Streets,Level 1,,,,,New Zealand,PO Box 1886,Whangarei,,,,New Zealand,(09),438-8574,438-5166,,Y,A
12,3225,123225,,ASB Bank,Morrinsville Rural,Morrinsville,87 Moorhouse Street,,,,,,New Zealand,PO Box 211,Morrinsville,,,,New Zealand,(07),889-1501,889-1507,,Y,A
12,3226,123226,,ASB Bank,Farmline Rural Banking,Hamilton,Cnr Bryce Street and Barton Street,Level 1,,,3204,,New Zealand,PO Box 19 281,Hamilton,,,,New Zealand,(07),0800272327,838-1122,,Y,A
12,3227,123227,,ASB Bank,King Country Rural,Te Awamutu,17 / 168 George St,Te Awamutu,,,3800,,New Zealand,PO Box 61,Te Awamutu,,,,New Zealand,(07),870-2137,870-2119,,Y,A
12,3228,123228,,ASB Bank,South Canterbury Rural,Timaru,242 Stafford Street,,,,,,New Zealand,PO Box 778,Timaru,,,,New Zealand,(03),684-6990,684-6571,,Y,A
12,3229,123229,,ASB Bank,West Otago & Southland Rural,Gore,10-12 Main Street,,,,,,New Zealand,PO Box 1335,Invercargill,,,,New Zealand,(03),208-8484,209-0090,,Y,A
12,3230,123230,,ASB Bank,Korean Banking Unit,Auckland,300 Queen Street,Auckland Central,,,1140,,New Zealand,PO Box 35,Auckland,,,1140,New Zealand,,,,,Y,A
12,3231,123231,,ASB Bank,ASB Securities,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3232,123232,,ASB Bank,Westcity,Auckland,15 Edsel St,Shop 155/156 Westcity Shppng Cntr,Henderson,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),306-3232,838-9177,,Y,A
12,3233,123233,,ASB Bank,Botany Downs,East Tamaki,588 Chapel Road,Botany Town Centre,"Shop PW29, Ground Floor",,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),306-3233,271-1450,,Y,A
12,3234,123234,,ASB Bank,Queenstown,Queenstown,24 Camp Street,,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),441-0180,441-3088,,N,A
12,3235,123235,,ASB Bank,CMU,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),337-4224,373-4733,,Y,A
12,3236,123236,,ASB Bank,Sovereign Home Loans Branch,Auckland,25-27 ANZAC Street,Takapuna,,,,,New Zealand,PO Box 33 845,Takapuna,Auckland,,,New Zealand,,0800363555,0800363565,,N,A
12,3237,123237,,ASB Bank,East Tamaki Commercial Banking,Auckland,Fountain Lane Court,Level 1,Botany Town Centre,,,,New Zealand,PO Box 64 071,Botany Town Centre,Auckland,,,New Zealand,(09),571-0272,277-7798,,Y,A
12,3238,123238,,ASB Bank,Whangarei Hvc Unit,,,,,,,,,PO Box 1886,Whangarei,,,,New Zealand,(09),430 3870,430 3874,,Y,A
12,3239,123239,,ASB Bank,Contact Centre C:Drive,,,,,,,,,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,,,,,Y,A
12,3240,123240,,ASB Bank,The Palms Branch - Shirley,Christchurch,Cnr Marshland And,The Palms Shopping Centre,Shop TN86,New Brighton Roads,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(03),385-3928,353-6050,,Y,A
12,3241,123241,,ASB Bank,Kiwi Bank Bureau Services,Auckland,360 Dominion Road,Mount Eden,,,,,New Zealand,"C/- Card Services, PO Box 35",Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3242,123242,,ASB Bank,Client Services,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3243,123243,,ASB Bank,Citrix Metaframe,Auckland,33 Corinthian Drive,Albany,,,,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),,,,Y,A
12,3244,123244,,ASB Bank,Corporate Banking,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,Y,A
12,3245,123245,,ASB Bank,Wellington Corporate Banking,Auckland,12 Jellicoe Street,ASB North Wharf,Auckland Central,,1010,,New Zealand,PO Box 35,Shortland Street,Auckland,,1140,New Zealand,(09),377-8930,,,N,A
